Years log(V/Vpl)@P1 log(V/Vpl)@P2 
14.845	-1.4737	-0.51814
14.86	-1.4737	-0.5089
14.875	-1.4736	-0.49942
14.89	-1.4734	-0.48995
14.904	-1.4732	-0.48037
14.918	-1.473	-0.47025
14.933	-1.4727	-0.45936
14.949	-1.4724	-0.44798
14.963	-1.472	-0.43672
14.977	-1.4716	-0.42563
14.991	-1.4712	-0.41407
15.006	-1.4707	-0.40131
15.021	-1.4701	-0.38751
15.036	-1.4695	-0.37382
15.05	-1.469	-0.36087
15.063	-1.4684	-0.34781
15.077	-1.4677	-0.33313
15.093	-1.4669	-0.31631
15.107	-1.4662	-0.30146
15.121	-1.4654	-0.2856
15.135	-1.4645	-0.2679
15.151	-1.4635	-0.24908
15.165	-1.4626	-0.23083
15.178	-1.4617	-0.21354
15.191	-1.4607	-0.19551
15.206	-1.4596	-0.17467
15.222	-1.4584	-0.15108
15.235	-1.4574	-0.13155
15.248	-1.4563	-0.11048
15.263	-1.455	-0.085425
15.277	-1.4537	-0.060347
15.292	-1.4523	-0.033707
15.306	-1.451	-0.007152
15.319	-1.4497	0.018814
15.332	-1.4484	0.04581
15.347	-1.4469	0.076063
15.362	-1.4453	0.10969
15.375	-1.4438	0.14017
15.388	-1.4423	0.17258
15.402	-1.4407	0.20928
15.417	-1.4389	0.24952
15.431	-1.4371	0.28941
15.444	-1.4355	0.32706
15.456	-1.4339	0.3656
15.47	-1.4321	0.41018
15.485	-1.43	0.46172
15.497	-1.4283	0.50441
15.51	-1.4264	0.54917
15.525	-1.4243	0.59773
15.54	-1.4221	0.64425
15.551	-1.4203	0.67578
15.564	-1.4184	0.70193
15.578	-1.4161	0.72263
15.585	-1.4149	0.72842
15.594	-1.4134	0.7317
15.601	-1.4122	0.73105
15.609	-1.4109	0.72737
15.617	-1.4095	0.72091
15.624	-1.4084	0.71436
15.63	-1.4073	0.70637
15.638	-1.4059	0.69524
15.647	-1.4042	0.68066
15.654	-1.4029	0.6685
15.66	-1.4018	0.65825
15.666	-1.4007	0.64698
15.673	-1.3995	0.63512
15.679	-1.3983	0.62334
15.685	-1.3971	0.61159
15.692	-1.3958	0.59896
15.696	-1.3949	0.59102
15.702	-1.3939	0.58143
15.706	-1.393	0.57267
15.711	-1.392	0.56367
15.716	-1.391	0.5546
15.721	-1.39	0.54536
15.726	-1.389	0.53679
15.731	-1.388	0.52814
15.736	-1.387	0.51958
15.741	-1.386	0.51096
15.746	-1.3849	0.50188
15.752	-1.3836	0.49196
15.755	-1.383	0.4868
15.759	-1.3822	0.48075
15.763	-1.3812	0.47292
15.767	-1.3803	0.46617
15.772	-1.3794	0.45906
15.776	-1.3784	0.45213
15.78	-1.3775	0.44539
15.785	-1.3765	0.43821
15.788	-1.3758	0.43321
15.791	-1.375	0.42756
15.795	-1.3741	0.42138
15.799	-1.3734	0.41631
15.802	-1.3727	0.4111
15.806	-1.3718	0.4051
15.81	-1.3708	0.39825
15.814	-1.3699	0.39236
15.818	-1.369	0.38633
15.821	-1.3683	0.38151
15.824	-1.3675	0.37635
15.828	-1.3666	0.37071
15.832	-1.3657	0.36504
15.835	-1.3649	0.35975
15.838	-1.3641	0.35456
15.842	-1.3632	0.34893
15.846	-1.3622	0.3424
15.851	-1.361	0.33505
15.855	-1.3601	0.32967
15.858	-1.3592	0.32382
15.862	-1.3583	0.31866
15.865	-1.3575	0.31327
15.871	-1.3561	0.3052
15.874	-1.3553	0.30029
15.877	-1.3544	0.29492
15.88	-1.3537	0.29061
15.883	-1.3529	0.28619
15.887	-1.352	0.28083
15.891	-1.3509	0.27452
15.894	-1.3501	0.26985
15.897	-1.3493	0.26484
15.9	-1.3484	0.26003
15.903	-1.3477	0.25567
15.906	-1.3469	0.25138
15.909	-1.3461	0.24661
15.913	-1.3451	0.24103
15.917	-1.344	0.23501
15.921	-1.343	0.22952
15.924	-1.3421	0.22436
15.929	-1.3407	0.21689
15.932	-1.3398	0.21193
15.936	-1.3389	0.20701
15.939	-1.3381	0.20259
15.942	-1.3372	0.19808
15.945	-1.3364	0.19336
15.948	-1.3354	0.18829
15.953	-1.334	0.18117
15.956	-1.3332	0.17687
15.96	-1.332	0.17049
15.966	-1.3304	0.16244
15.97	-1.3291	0.15587
15.973	-1.3283	0.15176
15.976	-1.3274	0.14754
15.979	-1.3265	0.14324
15.984	-1.325	0.13557
15.987	-1.3241	0.13128
15.991	-1.323	0.1259
15.995	-1.3217	0.11983
15.999	-1.3205	0.11417
16.003	-1.3194	0.10904
16.006	-1.3182	0.10341
16.012	-1.3166	0.096047
16.017	-1.3148	0.08814
16.021	-1.3137	0.083338
16.025	-1.3125	0.077682
16.029	-1.3112	0.072316
16.033	-1.31	0.066848
16.036	-1.3087	0.061604
16.04	-1.3075	0.056506
16.044	-1.3062	0.051069
16.049	-1.3047	0.04472
16.053	-1.3033	0.039046
16.057	-1.3019	0.033234
16.062	-1.3004	0.027084
16.067	-1.2986	0.020327
16.073	-1.2967	0.012827
16.079	-1.2946	0.0048844
16.084	-1.2929	-0.0016922
16.089	-1.2911	-0.0083517
16.095	-1.2891	-0.01557
16.099	-1.2874	-0.021588
16.104	-1.2857	-0.027739
16.11	-1.2837	-0.034391
16.115	-1.2818	-0.041168
16.119	-1.2805	-0.045523
16.123	-1.279	-0.050341
16.127	-1.2773	-0.056091
16.131	-1.2758	-0.060915
16.136	-1.2742	-0.065928
16.14	-1.2725	-0.071152
16.145	-1.2708	-0.07654
16.149	-1.269	-0.082079
16.154	-1.2671	-0.087825
16.159	-1.2652	-0.093355
16.164	-1.2633	-0.098776
16.169	-1.2613	-0.10471
16.176	-1.2588	-0.11171
16.181	-1.2564	-0.11828
16.187	-1.2542	-0.12422
16.192	-1.2519	-0.13021
16.198	-1.2498	-0.13567
16.202	-1.2478	-0.14083
16.208	-1.2455	-0.14656
16.211	-1.244	-0.15027
16.215	-1.2423	-0.15439
16.22	-1.2403	-0.15934
16.224	-1.2384	-0.16369
16.229	-1.2365	-0.16819
16.234	-1.2345	-0.17281
16.238	-1.2324	-0.17752
16.243	-1.2302	-0.18224
16.248	-1.2283	-0.18657
16.252	-1.2263	-0.19066
16.256	-1.2242	-0.19513
16.262	-1.2216	-0.20049
16.268	-1.2187	-0.20649
16.275	-1.2158	-0.21216
16.28	-1.2132	-0.21724
16.285	-1.2109	-0.22166
16.29	-1.2084	-0.22625
16.295	-1.2061	-0.2306
16.3	-1.2038	-0.23463
16.304	-1.2015	-0.23873
16.31	-1.1988	-0.24338
16.315	-1.196	-0.24828
16.321	-1.1933	-0.25277
16.325	-1.1908	-0.25681
16.331	-1.1882	-0.26103
16.337	-1.1849	-0.26619
16.344	-1.1814	-0.27162
16.348	-1.179	-0.27516
16.353	-1.1763	-0.27914
16.358	-1.1733	-0.28345
16.363	-1.1709	-0.28694
16.368	-1.1683	-0.2905
16.373	-1.1654	-0.29447
16.379	-1.1622	-0.29882
16.384	-1.1589	-0.30307
16.39	-1.1559	-0.30696
16.395	-1.1528	-0.31083
16.401	-1.1494	-0.31507
16.407	-1.1454	-0.3198
16.414	-1.1412	-0.32472
16.421	-1.1371	-0.32942
16.427	-1.1335	-0.33336
16.433	-1.1298	-0.33733
16.44	-1.1257	-0.34169
16.447	-1.121	-0.3465
16.454	-1.1161	-0.35139
16.462	-1.1111	-0.35616
16.47	-1.1058	-0.36113
16.474	-1.1027	-0.36394
16.48	-1.0991	-0.36716
16.487	-1.0943	-0.37131
16.493	-1.09	-0.37493
16.499	-1.0855	-0.37867
16.506	-1.0809	-0.38232
16.512	-1.0765	-0.3858
16.518	-1.0717	-0.38937
16.525	-1.0662	-0.39345
16.534	-1.0596	-0.39816
16.541	-1.0537	-0.40215
16.549	-1.0477	-0.40615
16.558	-1.0405	-0.41074
16.562	-1.037	-0.41291
16.568	-1.0321	-0.41587
16.574	-1.0274	-0.41863
16.579	-1.023	-0.42119
16.584	-1.0184	-0.42378
16.59	-1.0138	-0.42625
16.595	-1.0095	-0.42859
16.6	-1.0049	-0.43096
16.605	-0.99978	-0.43358
16.612	-0.994	-0.43643
16.616	-0.98969	-0.4385
16.621	-0.98548	-0.44048
16.625	-0.98115	-0.44248
16.63	-0.97698	-0.44435
16.634	-0.97299	-0.44611
16.638	-0.96885	-0.4479
16.642	-0.96427	-0.44984
16.647	-0.95947	-0.45181
16.652	-0.95484	-0.45368
16.656	-0.95034	-0.45545
16.661	-0.94543	-0.45733
16.666	-0.93959	-0.45952
16.672	-0.93298	-0.46192
16.675	-0.92963	-0.46311
16.679	-0.92544	-0.46457
16.685	-0.91957	-0.46656
16.689	-0.91495	-0.46809
16.693	-0.9099	-0.46972
16.698	-0.90436	-0.47147
16.703	-0.89874	-0.47319
16.707	-0.89333	-0.47481
16.712	-0.88774	-0.47644
16.717	-0.88119	-0.4783
16.721	-0.87623	-0.47967
16.725	-0.87079	-0.48113
16.73	-0.86435	-0.48282
16.734	-0.85923	-0.48413
16.739	-0.85369	-0.48551
16.743	-0.84736	-0.48704
16.748	-0.84087	-0.48858
16.752	-0.83563	-0.48978
16.756	-0.83022	-0.49099
16.76	-0.82405	-0.49234
16.765	-0.81746	-0.49374
16.769	-0.81216	-0.49484
16.772	-0.80665	-0.49596
16.777	-0.80022	-0.49722
16.781	-0.79384	-0.49845
16.785	-0.78723	-0.49968
16.789	-0.78109	-0.50079
16.793	-0.77529	-0.50182
16.797	-0.76922	-0.50287
16.801	-0.76256	-0.50399
16.804	-0.75657	-0.50497
16.808	-0.75034	-0.50596
16.812	-0.74375	-0.50698
16.816	-0.73687	-0.50802
16.819	-0.73093	-0.50889
16.823	-0.72481	-0.50977
16.827	-0.71799	-0.51072
16.831	-0.71093	-0.51168
16.834	-0.70424	-0.51257
16.837	-0.69811	-0.51335
16.841	-0.69226	-0.51409
16.844	-0.68595	-0.51486
16.848	-0.67876	-0.51572
16.852	-0.66952	-0.51679
16.855	-0.66311	-0.51751
16.858	-0.65739	-0.51813
16.861	-0.65129	-0.51879
16.864	-0.64521	-0.51942
16.869	-0.63504	-0.52045
16.874	-0.62401	-0.52153
16.879	-0.61306	-0.52255
16.884	-0.60127	-0.52361
16.887	-0.59476	-0.52417
16.892	-0.58248	-0.5252
16.898	-0.5686	-0.52631
16.901	-0.56007	-0.52696
16.905	-0.5516	-0.52759
16.908	-0.54371	-0.52816
16.911	-0.53572	-0.52872
16.914	-0.52753	-0.52928
16.917	-0.51878	-0.52985
16.92	-0.51033	-0.5304
16.923	-0.50249	-0.53088
16.926	-0.49456	-0.53136
16.929	-0.48624	-0.53185
16.932	-0.47755	-0.53235
16.935	-0.46863	-0.53285
16.938	-0.45984	-0.53332
16.943	-0.44355	-0.53416
16.946	-0.43468	-0.5346
16.949	-0.42461	-0.53508
16.954	-0.40832	-0.53582
16.957	-0.39858	-0.53625
16.961	-0.38774	-0.53671
16.966	-0.36981	-0.53743
16.969	-0.3594	-0.53783
16.972	-0.34836	-0.53824
16.976	-0.33252	-0.5388
16.981	-0.31541	-0.53938
16.985	-0.29791	-0.53994
16.99	-0.27928	-0.5405
16.994	-0.26007	-0.54104
16.999	-0.23824	-0.54162
17.004	-0.21767	-0.54213
17.009	-0.19308	-0.5427
17.014	-0.17228	-0.54314
17.019	-0.14694	-0.54365
17.024	-0.12058	-0.54413
17.029	-0.091924	-0.54461
17.034	-0.062579	-0.54506
17.039	-0.036781	-0.54542
17.043	-0.010005	-0.54576
17.047	0.015474	-0.54606
17.051	0.042803	-0.54635
17.055	0.072883	-0.54665
17.059	0.10415	-0.54693
17.063	0.13974	-0.54721
17.068	0.17758	-0.54748
17.073	0.22467	-0.54777
17.076	0.25982	-0.54795
17.08	0.30001	-0.54814
17.083	0.34316	-0.54832
17.087	0.38664	-0.54848
17.09	0.43685	-0.54864
17.094	0.48935	-0.54878
17.097	0.55278	-0.54892
17.101	0.62341	-0.54905
17.104	0.68735	-0.54915
17.108	0.77998	-0.54927
17.111	0.84919	-0.54935
17.115	0.95528	-0.54945
